"alt","comments","facebookUrl","images/0/thumb","images/1/thumb","images/2/thumb","isVideo","likes","link","pageId","postId","shares","text","thumb","time","timestamp","topLevelUrl","translatedText","url"
,"12","https://pt-br.facebook.com/Localiza/",,,,,"4700","https://www.facebook.com/Localiza/photos/a.615325211841801/1707348619306116/?type=3","543362459038077","1707348619306116","24","Se você curte música clássica, o Festival de Inverno de Campos do Jordão é para você 🎼🎻. Com o nosso Programa Sinal Verde para a Cultura, estamos apoiando mais uma edição do maior festival de música clássica da América Latina. Confira a programação e #VaideLocaliza >> http://goo.gl/HsbwWp","https://scontent.fmel7-1.fna.fbcdn.net/v/t1.18169-9/19875530_1707348619306116_1912116775782053725_n.jpg?stp=dst-jpg_p526x296&_nc_cat=109&ccb=1-7&_nc_sid=2d5d41&_nc_ohc=Po2-MAEFPU4AX_zoHWI&_nc_ht=scontent.fmel7-1.fna&oh=00_AfAUZtJYwGfeuD2hWReiaMfxpUhp62xh2okt4VtUhSKEiA&oe=63DD520E","Friday, 7 July 2017 at 14:18","1499462291000","https://www.facebook.com/543362459038077/posts/1707348619306116",,"https://www.facebook.com/Localiza/photos/a.615325211841801/1707348619306116/?type=3"
,"40","https://pt-br.facebook.com/Localiza/",,,,,"9900","http://gph.is/2tTYSof","543362459038077","1706901509350827","64","As maiores inovações tecnológicas chegam para facilitar o dia a dia das pessoas. Com o LOCALIZA FAST, não é diferente. #LOCALIZAFAST #VaideLocaliza https://goo.gl/5cKoa5","https://scontent.fmel7-1.fna.fbcdn.net/v/t45.1600-4/19886300_6074706940525_7856168905838952448_n.png?stp=c0.114.480.252a_cp0_dst-jpg_q90_spS444&_nc_cat=111&ccb=1-7&_nc_sid=67cdda&_nc_ohc=VnUtvdT5gUQAX_5tjjm&_nc_oc=AQnxDZBVcih3fBp-NmORvWtQ4ioYuxz5NpiZx7X-4zgKMMcVVuVqFXp3S6axamLY-VZUQBWARDT9Q0NZx99eExVi&_nc_ht=scontent.fmel7-1.fna&oh=00_AfBzrEhCyxhJEk4zuFrjpjLzvT5rLULw2iZOZIZ8j3uFLQ&oe=63BBC96B","Friday, 7 July 2017 at 06:10","1499433042000","https://www.facebook.com/543362459038077/posts/1706901509350827",,"https://www.facebook.com/Localiza/posts/1706901509350827"
,"12","https://pt-br.facebook.com/Localiza/",,,,,"4000","http://gph.is/2umU5cL","543362459038077","1703662906341354","19","Tenha uma preocupação a menos na hora de fazer sua mudança. Um carro novinho estará te esperando na sua nova cidade.  E a melhor parte: pelo tempo que você precisar >> http://bit.ly/2tNHezS  #VaideLocaliza","https://scontent.fmel7-1.fna.fbcdn.net/v/t45.1600-4/19886491_6074706939125_6427421856998883328_n.png?stp=c0.114.480.252a_cp0_dst-jpg_q90_spS444&_nc_cat=109&ccb=1-7&_nc_sid=67cdda&_nc_ohc=OITbSO7fAX8AX_sqyic&_nc_ht=scontent.fmel7-1.fna&oh=00_AfBSnv23JfmD6fncF2_c4uEPHiXCGuQbW-NHL-xF3JLFzQ&oe=63BAF48A","Wednesday, 5 July 2017 at 10:00","1499274000000","https://www.facebook.com/543362459038077/posts/1703662906341354",,"https://www.facebook.com/Localiza/posts/1703662906341354"
,"20","https://pt-br.facebook.com/Localiza/",,,,,"4000","https://media.giphy.com/media/3o7bujkD68SkRD6N2w/source.gif","543362459038077","1703643659676612","26","Curte aventuras onroad e offroad 🏖⛰? Então ele é o seu companheiro perfeito. Faça já sua reserva >> https://goo.gl/4Ks1HY #NovidadenaFrota #VaideLocaliza","https://scontent.flba3-1.fna.fbcdn.net/v/t45.1600-4/19886614_6074706941325_1596045650040979456_n.png?stp=c0.125.526.276a_cp0_dst-jpg_p526x296_q90_spS444&_nc_cat=105&ccb=1-7&_nc_sid=67cdda&_nc_ohc=1V3_lcVT8VgAX98r33o&_nc_ht=scontent.flba3-1.fna&oh=00_AfDB8iv-OrSN7CD0LV1jeASUXR1Jv6WHwUcY06E5Kjscdw&oe=63BA4011","Tuesday, 4 July 2017 at 14:09","1499202554000","https://www.facebook.com/543362459038077/posts/1703643659676612",,"https://www.facebook.com/Localiza/posts/1703643659676612"
,"11","https://pt-br.facebook.com/Localiza/",,,,,"4200","https://goo.gl/HoNByu","543362459038077","1703564719684506","18","Estrada Real: a jornada continua!  Estamos percorrendo o Caminho Velho, que liga Ouro Preto a Paraty. Nem precisamos contar que vai ser incrível, né? 😍 Acompanhe a viagem no nosso Medium.","https://scontent.flba3-2.fna.fbcdn.net/v/t45.1600-4/19577865_6081349568263_4492017651056377856_n.png?stp=cp0_dst-jpg_p261x260_q90_spS444&_nc_cat=110&ccb=1-7&_nc_sid=67cdda&_nc_ohc=rIWCaqUrvqoAX-Z7pGr&_nc_ht=scontent.flba3-2.fna&oh=00_AfBNRw5l46QJuBPVcpgKiOAhjSY_XZjc9B2b9SE__APKag&oe=63BA3086","Tuesday, 4 July 2017 at 12:30","1499196613000","https://www.facebook.com/543362459038077/posts/1703564719684506",,"https://www.facebook.com/Localiza/posts/1703564719684506"
,"7","https://pt-br.facebook.com/Localiza/",,,,,"4000","https://media.giphy.com/media/3o7btT6vkEvX4scfHW/source.gif","543362459038077","1703222459718732","17","Você que ama corrida não pode ficar de fora. Corra para o desconto de 10% na inscrição 🏃 e boa prova >> https://goo.gl/eyNHLh","https://scontent.flba3-2.fna.fbcdn.net/v/t45.1600-4/19897084_6074706941525_7556761976811028480_n.png?stp=c0.125.526.276a_cp0_dst-jpg_p526x296_q90_spS444&_nc_cat=107&ccb=1-7&_nc_sid=67cdda&_nc_ohc=hg1DztwyE6QAX__gAlR&_nc_ht=scontent.flba3-2.fna&oh=00_AfBmVZOmawYxSPdEi19V6nVM0IvbN-e_0nDhb-aJYqEF1w&oe=63BAFCA3","Tuesday, 4 July 2017 at 06:41","1499175668000","https://www.facebook.com/543362459038077/posts/1703222459718732",,"https://www.facebook.com/Localiza/posts/1703222459718732"
,"13","https://pt-br.facebook.com/Localiza/",,,,,"5000","http://gph.is/2tjLWFN","543362459038077","1702391396468505","24","Atravessando o Brasil ou a América Latina, estamos sempre com você. Alugue um carro com a gente e não se preocupe com distâncias >> http://bit.ly/2tNHezS #VaideLocaliza","https://scontent.flba3-2.fna.fbcdn.net/v/t45.1600-4/19886304_6074706941725_5976171521771569152_n.png?stp=c0.114.480.252a_cp0_dst-jpg_q90_spS444&_nc_cat=106&ccb=1-7&_nc_sid=67cdda&_nc_ohc=jb4gy5HlaJwAX-AcU1G&_nc_ht=scontent.flba3-2.fna&oh=00_AfBOqiBAx-TdvkgfsnAq_tOYL754KJR0xW-fDvf0A5X-HA&oe=63BA7CE9","Monday, 3 July 2017 at 13:58","1499115531000","https://www.facebook.com/543362459038077/posts/1702391396468505",,"https://www.facebook.com/Localiza/posts/1702391396468505"
"No photo description available.","30","https://pt-br.facebook.com/Localiza/",,,,,"3200","https://www.facebook.com/Localiza/photos/a.615325211841801/1698543450186633/?type=3","543362459038077","1698543450186633","91","A Estrada Real sempre reserva surpresas e a gente trouxe uma delas para você explorar!  #VaideLocaliza #EstradaReal Instituto Estrada Real","https://scontent.flba3-1.fna.fbcdn.net/v/t31.18172-8/19620883_1698543450186633_5506317408295419159_o.jpg?stp=dst-jpg_p526x296&_nc_cat=104&ccb=1-7&_nc_sid=2d5d41&_nc_ohc=Y837Wtlu9FAAX9AGtWU&_nc_ht=scontent.flba3-1.fna&oh=00_AfAZFKyu6VoD0oNV4WjjC5jqDKyzSkEz7KJ3aZe0ib8JHA&oe=63DD667E","Saturday, 1 July 2017 at 05:00","1498910401000","https://www.facebook.com/543362459038077/posts/1698543450186633",,"https://www.facebook.com/Localiza/photos/a.615325211841801/1698543450186633/?type=3"
,"12","https://pt-br.facebook.com/Localiza/",,,,,"356","https://www.facebook.com/Localiza/photos/a.615325211841801/1698550610185917/?type=3","543362459038077","1698550610185917","30","O fim de semana foi feito para curtir 👨‍👩‍👧‍👦. Aproveite e alugue um carro com diária a partir de 10 x 9,90 com tudo incluso!  Reserve já. #VaideLocaliza >>> http://bit.ly/2svAq8l","https://scontent-yyz1-1.xx.fbcdn.net/v/t31.18172-8/19477462_1698550610185917_7826719475336342278_o.jpg?stp=dst-jpg_p526x296&_nc_cat=106&ccb=1-7&_nc_sid=2d5d41&_nc_ohc=u8G-r1lO_aUAX96F4aJ&_nc_ht=scontent-yyz1-1.xx&oh=00_AfAtuTkIYgWY_jK9HFBGSQhkUuJiAxldlAv2LDinzS4fww&oe=63DD3CE3","Friday, June 30, 2017 at 3:36 PM","1498862190000","https://www.facebook.com/543362459038077/posts/1698550610185917",,"https://www.facebook.com/Localiza/photos/a.615325211841801/1698550610185917/?type=3"
,"8","https://pt-br.facebook.com/Localiza/",,,,,"3700","http://gph.is/2sZVC9W","543362459038077","1698420246865620","31","Então bora alugar um carro com o Localiza Aluguel Mensal Flex e andar por aí com todo conforto e liberdade pelo tempo que precisar >> http://bit.ly/2tNHezS  #VaideLocaliza","https://scontent-yyz1-1.xx.fbcdn.net/v/t45.1600-4/19886487_6081543404863_2652254558545248256_n.png?stp=c0.114.480.252a_cp0_dst-jpg_q90_spS444&_nc_cat=105&ccb=1-7&_nc_sid=67cdda&_nc_ohc=TQOq3eKnexQAX-MY59p&_nc_ht=scontent-yyz1-1.xx&oh=00_AfBLmcT3n7wyKVZaF9sw3YMjp-VknPJ1aOJ-gwQxU_DlHg&oe=63BA3AAF","Friday, June 30, 2017 at 1:06 PM","1498853183000","https://www.facebook.com/543362459038077/posts/1698420246865620",,"https://www.facebook.com/Localiza/posts/1698420246865620"
,"30","https://pt-br.facebook.com/Localiza/",,,,,"8600","http://gph.is/2sajxAK","543362459038077","1698294370211541","67","Alugue um carro com a gente e concorra a uma super viagem para Cancún ❤. Não deixe a oportunidade passar! Reserve agora >> https://goo.gl/LbjGGA   #VaideLocaliza #Férias #MinhasFériasFavoritas #LocalizaMeLevaPraCancún #Promoção","https://scontent-yyz1-1.xx.fbcdn.net/v/t45.1600-4/19678293_6081543406663_8876417028131389440_n.png?stp=c0.114.480.252a_cp0_dst-jpg_q90_spS444&_nc_cat=108&ccb=1-7&_nc_sid=67cdda&_nc_ohc=LWRwNaFVTBAAX-l7RMI&_nc_ht=scontent-yyz1-1.xx&oh=00_AfCeN8QYxDjluJSKC3NCegpTlElI8_jkgHnFsg9g7f3emw&oe=63BA66A2","Friday, June 30, 2017 at 11:14 AM","1498846471000","https://www.facebook.com/543362459038077/posts/1698294370211541",,"https://www.facebook.com/Localiza/posts/1698294370211541"
,"5","https://pt-br.facebook.com/Localiza/",,,,,"1100","https://media.giphy.com/media/3og0IHwRMo6jBlPADC/source.gif","543362459038077","1697213626986282","25","É isso mesmo! Com o Localiza Aluguel Mensal Flex você tem um carro pelo tempo que precisar. Pode vender seu carro e ficar tranquilo 🚗😊. Confira >> https://goo.gl/j3o7ds #VaideLocaliza","https://scontent-yyz1-1.xx.fbcdn.net/v/t45.1600-4/19678044_6081543407463_7372151577915686912_n.png?stp=c0.125.526.276a_cp0_dst-jpg_p526x296_q90_spS444&_nc_cat=111&ccb=1-7&_nc_sid=67cdda&_nc_ohc=C4uMRizQjygAX8ZDrak&_nc_ht=scontent-yyz1-1.xx&oh=00_AfDcXpX9ZHdBUjDTHkhd74PWuh6NkI-FeVH-r-sRYYjR3g&oe=63BA999E","Thursday, June 29, 2017 at 3:56 PM","1498776981000","https://www.facebook.com/543362459038077/posts/1697213626986282",,"https://www.facebook.com/Localiza/posts/1697213626986282"
,"13","https://pt-br.facebook.com/Localiza/",,,,,"2000","https://goo.gl/h25wpq","543362459038077","1694893063885005","22","São vááárias situações em que alugar um carro faz toda a diferença 😉 #VaideLocaliza","https://scontent-yyz1-1.xx.fbcdn.net/v/t45.1600-4/19945537_6081543412263_4634821237724413952_n.png?stp=cp0_dst-jpg_p600x600_q90_spS444&_nc_cat=104&ccb=1-7&_nc_sid=67cdda&_nc_ohc=nccUCOxbYqsAX9qHCfA&_nc_ht=scontent-yyz1-1.xx&oh=00_AfCU_KBtn183i2s3DnLUnFxofai1bS3wXF3qsdv5ZHjozw&oe=63BA42EB","Wednesday, June 28, 2017 at 7:12 AM","1498659170000","https://www.facebook.com/543362459038077/posts/1694893063885005",,"https://www.facebook.com/Localiza/posts/1694893063885005"
,"20","https://pt-br.facebook.com/Localiza/",,,,,"2300","https://goo.gl/PA2xpN","543362459038077","1692562230784755","25","Nesse fim de semana, mais de 600 clientes Localiza foram assistir à pré-estreia do filme Meu Malvado Favorito 3 em SP, RJ e BH. E sabe qual foi a melhor parte?! Tudo por nossa conta 😉. Confira #MeuMalvadoFavorito3 #Promoção #LocalizaMeLevaPraCancún #VaideLocaliza","https://scontent-atl3-2.xx.fbcdn.net/v/t45.1600-4/19678088_6081543407663_4988017190411173888_n.png?stp=cp0_dst-jpg_p600x600_q90_spS444&_nc_cat=104&ccb=1-7&_nc_sid=67cdda&_nc_ohc=H6BXNRkYV0wAX-QREuu&_nc_ht=scontent-atl3-2.xx&oh=00_AfAVkvqf5vdUhmk1YLUFil0PmTgT2z2wI9l4CvWfAoGhDg&oe=63BBB77A","Monday, June 26, 2017 at 3:44 PM","1498517064000","https://www.facebook.com/543362459038077/posts/1692562230784755",,"https://www.facebook.com/Localiza/posts/1692562230784755"
,"26","https://pt-br.facebook.com/Localiza/",,,,,"5100","https://media.giphy.com/media/3ohzdOIYqBYCh3GPZK/source.gif","543362459038077","1688420694532242","40","Fizemos uma Trilha de Raiz pra você levar as músicas mais tradicionais de São João onde estiver 🔥🎊. Escute aqui: http://spoti.fi/2sYR7Ob","https://scontent-atl3-2.xx.fbcdn.net/v/t45.1600-4/19678240_6081543408263_8418880711913635840_n.png?stp=c0.125.526.276a_cp0_dst-jpg_p526x296_q90_spS444&_nc_cat=110&ccb=1-7&_nc_sid=67cdda&_nc_ohc=Z--go7BneAkAX_scqUU&_nc_ht=scontent-atl3-2.xx&oh=00_AfC5Ygjb8cQdAxMFCIy5yzozyBgZh8hakKICRn-6vHT9EQ&oe=63BB23BA","Friday, June 23, 2017 at 6:30 AM","1498224655000","https://www.facebook.com/543362459038077/posts/1688420694532242",,"https://www.facebook.com/Localiza/posts/1688420694532242"
,"10","https://pt-br.facebook.com/Localiza/",,,,,"4800","https://www.facebook.com/Localiza/photos/a.615325211841801/1687535811287397/?type=3","543362459038077","1687535811287397","29","Chegamos ao fim de mais uma expedição “Redescobrindo o Brasil” junto com o pessoal do Estadão! Percorremos 16 cidades pelo Sul do país explorando rotas turísticas e paisagens maravilhosas. Mas lembre-se: com a gente você pode desbravar novos caminhos a qualquer momento. #RedescobrindooBrasil #RedescobrindooBrasilSul #VaideLocaliza","https://scontent-atl3-2.xx.fbcdn.net/v/t1.18169-9/19399695_1687535811287397_4959915579715132266_n.jpg?stp=dst-jpg_p526x296&_nc_cat=108&ccb=1-7&_nc_sid=2d5d41&_nc_ohc=rwlhlVhmomIAX8udRVT&_nc_ht=scontent-atl3-2.xx&oh=00_AfD87CRIds1adz0cSjVU5wUjrDrANHhUtdupTJ_tndSz9Q&oe=63DD5D08","Thursday, June 22, 2017 at 1:55 PM","1498164925000","https://www.facebook.com/543362459038077/posts/1687535811287397",,"https://www.facebook.com/Localiza/photos/a.615325211841801/1687535811287397/?type=3"
,"30","https://pt-br.facebook.com/Localiza/","https://static.xx.fbcdn.net/images/emoji.php/v9/t6c/1/16/2764.png",,,,"2100","https://media.giphy.com/media/xUA7b7yGW0EYN9qGYM/source.gif","543362459038077","1687390794635232","35","Parabéns aos sortudos que venceram a Promoção Roteiro Premiado 😊. O Agnaldo vai andar um ano de carro grátis 🚗 e a Pablia vai com a família para Natal 🏖. Aproveitem cada momento <3!","https://scontent-atl3-2.xx.fbcdn.net/v/t45.1600-4/19678014_6081543410063_6044378720578306048_n.png?stp=c0.125.526.276a_cp0_dst-jpg_p526x296_q90_spS444&_nc_cat=100&ccb=1-7&_nc_sid=67cdda&_nc_ohc=5zMkIDNWr0QAX9w03BP&_nc_ht=scontent-atl3-2.xx&oh=00_AfB7jQad6N919OSmJyADOmE2rDqk4s24gKiMq4Gmyg6cSw&oe=63BA8D36","Thursday, June 22, 2017 at 12:00 PM","1498158034000","https://www.facebook.com/543362459038077/posts/1687390794635232",,"https://www.facebook.com/Localiza/posts/1687390794635232"
"No photo description available.","5","https://pt-br.facebook.com/Localiza/",,,,,"103","https://www.facebook.com/Localiza/photos/a.615314801842842/1687380557969589/?type=3","543362459038077","1687380701302908","6","","https://scontent-atl3-2.xx.fbcdn.net/v/t1.18169-9/19396681_1687380557969589_4567688015329840329_n.png?stp=dst-png_s526x296&_nc_cat=111&ccb=1-7&_nc_sid=05277f&_nc_ohc=scq44Tx2ctwAX8CQ5N-&_nc_ht=scontent-atl3-2.xx&oh=00_AfBtDX99_A7X7hxrEXjuyD2vFB7DOwLCjYeIH6kfp9zGWg&oe=63DD60BB","Thursday, June 22, 2017 at 11:48 AM","1498157294000","https://www.facebook.com/543362459038077/posts/1687380701302908",,"https://www.facebook.com/Localiza/posts/1687380701302908"
,"8","https://pt-br.facebook.com/Localiza/","https://static.xx.fbcdn.net/images/emoji.php/v9/t57/1/16/1f609.png",,,,"203","http://tv.estadao.com.br/jornal-do-carro,redescobrindo-o-brasil-sao-miguel-das-missoes-foz-do-iguacu-porto-uniao-e-urubici,754949","543362459038077","1686050668102578","7","Dá uma olhada no tanto de coisa legal que está rolando no Sul do país com o pessoal do Redescobrindo o Brasil ;) #RedescobrindooBrasil #RedescobrindooBrasilSul #VaideLocaliza","https://scontent-dfw5-2.xx.fbcdn.net/v/t45.1600-4/19678278_6081543409263_1661738746791329792_n.jpg?stp=c0.10.498.260a_cp0_dst-jpg_p280x280_q75_spS444&_nc_cat=100&ccb=1-7&_nc_sid=67cdda&_nc_ohc=xd9oEUvSRQAAX9lUQDI&_nc_ht=scontent-dfw5-2.xx&oh=00_AfChzID-m1xSaRUu0iVOe-f2UTpyyEbWqYUks6BDikIYqQ&oe=63BB2B3B","Wednesday, June 21, 2017 at 11:00 AM","1498068004000","https://www.facebook.com/543362459038077/posts/1686050668102578",,"https://www.facebook.com/Localiza/posts/1686050668102578"
,"19","https://pt-br.facebook.com/Localiza/",,,,,"5400","https://media.giphy.com/media/xUA7aYDD4sW5eEiJoc/source.gif","543362459038077","1675680829139562","35","Tem feriado prolongado e férias chegando 😉. E nós te damos uma mãozinha para escolher seu próximo destino. Confira: https://goo.gl/dfTrJQ","https://scontent-dfw5-1.xx.fbcdn.net/v/t45.1600-4/19678304_6081543411663_9041654792354529280_n.png?stp=c0.125.526.276a_cp0_dst-jpg_p526x296_q90_spS444&_nc_cat=111&ccb=1-7&_nc_sid=67cdda&_nc_ohc=C_qBoOq8QR0AX-oHu4J&_nc_ht=scontent-dfw5-1.xx&oh=00_AfCXcUllpZkU7DkyIF4iH3PzvzCrTTNY9mjBBsLY4s6RRw&oe=63BBCA0A","Tuesday, June 13, 2017 at 12:29 PM","1497382169000","https://www.facebook.com/543362459038077/posts/1675680829139562",,"https://www.facebook.com/Localiza/posts/1675680829139562"
,"23","https://pt-br.facebook.com/Localiza/",,,,,"6500","https://media.giphy.com/media/3og0INeK8lrjmrtBcY/source.gif","543362459038077","1675330669174578","46","Alugar um carro sem sair do Face?! Pode sim 👍! Fale com nosso Assistente Virtual: m.me/grupolocaliza","https://scontent-dfw5-1.xx.fbcdn.net/v/t45.1600-4/19115559_6080185456263_1745516606500372480_n.png?stp=c0.125.526.276a_cp0_dst-jpg_p526x296_q90_spS444&_nc_cat=101&ccb=1-7&_nc_sid=67cdda&_nc_ohc=aHr_Fu0R4oEAX9m0Be5&_nc_ht=scontent-dfw5-1.xx&oh=00_AfC7zC4q2uD7ZCD38Hu4rxL0Ie5y1YKINFRqONtH38Z_CQ&oe=63BAAA7B","Tuesday, June 13, 2017 at 7:14 AM","1497363292000","https://www.facebook.com/543362459038077/posts/1675330669174578",,"https://www.facebook.com/Localiza/posts/1675330669174578"
,"13","https://pt-br.facebook.com/Localiza/",,,,,"3500","https://goo.gl/TEuNHo","543362459038077","1674567442584234","32","Temos novidades para você que quer ter um carro sem precisar comprar um 😉. Com nosso #LocalizaAluguelMensalFlex, você dirige o carro que deseja pelo preço que cabe no seu bolso #VaideLocaliza","https://scontent-dfw5-1.xx.fbcdn.net/v/t45.1600-4/19115806_6080098354263_1600703391749636096_n.png?stp=cp0_dst-jpg_p600x600_q90_spS444&_nc_cat=101&ccb=1-7&_nc_sid=67cdda&_nc_ohc=T52wrH6xrlcAX-PXT_B&_nc_ht=scontent-dfw5-1.xx&oh=00_AfBTZglpQWChM2OcSiJRxavaPtV7_35XE2uxCK9RSDR0fg&oe=63B9D910","Monday, June 12, 2017 at 3:23 PM","1497306237000","https://www.facebook.com/543362459038077/posts/1674567442584234",,"https://www.facebook.com/Localiza/posts/1674567442584234"
,"42","https://pt-br.facebook.com/Localiza/",,,,,"11000","https://www.facebook.com/Localiza/photos/a.615325211841801/1670728222968156/?type=3","543362459038077","1670728222968156","45","Marque seu amigo Brad ou sua amiga Angelina neste post. Queremos juntá-los para um encontro incrível num carrão da Localiza 😉 >> https://goo.gl/Ic3r3T #LocalizaBrangelina #DiadosNamorados","https://scontent-dfw5-2.xx.fbcdn.net/v/t31.18172-8/19092791_1670728222968156_2485897623912881272_o.jpg?stp=dst-jpg_p526x296&_nc_cat=104&ccb=1-7&_nc_sid=2d5d41&_nc_ohc=e5bfsbWsB3MAX82TnTu&_nc_ht=scontent-dfw5-2.xx&oh=00_AfBuLLOZNUQM8bmD5G25TS1LkN4z3Zy1DPl2DY9f_7T5ug&oe=63DD51C0","Sunday, June 11, 2017 at 6:12 AM","1497186720000","https://www.facebook.com/543362459038077/posts/1670728222968156",,"https://www.facebook.com/Localiza/photos/a.615325211841801/1670728222968156/?type=3"
,"21","https://pt-br.facebook.com/Localiza/",,,,,"6100","https://www.facebook.com/Localiza/photos/a.615325211841801/1670721262968852/?type=3","543362459038077","1670721262968852","25","Conhece um Brad ou uma Angelina 💑? Marque neste post! Queremos juntá-los para curtir um encontro num carrão da Localiza 🚗 >> https://goo.gl/H1gQcv #LocalizaBrangelina #DiadosNamorados","https://scontent-atl3-1.xx.fbcdn.net/v/t31.18172-8/18953380_1670721262968852_738973517922599657_o.jpg?stp=dst-jpg_p526x296&_nc_cat=101&ccb=1-7&_nc_sid=2d5d41&_nc_ohc=YtHS5Ez9HZIAX-gyDoa&_nc_ht=scontent-atl3-1.xx&oh=00_AfDLoy_vjtdgLCY0p6HgmQFlRaieUvGR3vJfJSfx5ix49g&oe=63DD66E8","Saturday, June 10, 2017 at 6:12 AM","1497100320000","https://www.facebook.com/543362459038077/posts/1670721262968852",,"https://www.facebook.com/Localiza/photos/a.615325211841801/1670721262968852/?type=3"
,"7","https://pt-br.facebook.com/Localiza/","https://static.xx.fbcdn.net/images/emoji.php/v9/t6c/1/16/2764.png",,,,"4200","https://media.giphy.com/media/3oKIPCbvJTQFywQaPu/source.gif","543362459038077","1670653972975581","11","No Dia dos Namorados temos o carro certo para vocês <3 >> https://goo.gl/A1mNyB","https://scontent-atl3-1.xx.fbcdn.net/v/t45.1600-4/19033453_6079932332863_815852797634281472_n.png?stp=c0.125.526.276a_cp0_dst-jpg_p526x296_q90_spS444&_nc_cat=110&ccb=1-7&_nc_sid=67cdda&_nc_ohc=3VatSt3qB_EAX8riF1o&_nc_ht=scontent-atl3-1.xx&oh=00_AfB-iaJEKX7h66NYbcX1jOTuJcXyH0QtBFeLOlr_XeYraw&oe=63BA7A8A","Friday, June 9, 2017 at 5:03 PM","1497052980000","https://www.facebook.com/543362459038077/posts/1670653972975581",,"https://www.facebook.com/Localiza/posts/1670653972975581"
